player_id,player_name,archetype,season,team,games_played,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct
102,Thomas Williams,regular,2021-22,LutammS,51,22.8,9.0,2.5,2.9,1.1,0.4,0.382,0.281,0.761
103,Lawrence Owen,regular,2021-22,VBADragons,57,20.3,6.1,3.0,2.3,,0.8,0.467,0.323,0.674
104,David Cunningham,regular,2021-22,SparkiFY,66,21.2,16.7,4.2,4.3,1.8,1.0,0.48,0.327,0.838
105,Brian Rodriguez,regular,2021-22,BIsupremE,47,21.1,8.5,4.7,2.0,,0.8,0.396,0.309,0.728
106,Stephanie Davis,elite_defender,2021-22,SparkiFY,29,26.0,14.2,7.7,1.6,2.4,2.8,0.509,0.273,0.821
107,Grant Bentley,regular,2021-22,BIsupremE,68,24.1,13.5,6.9,3.9,0.9,0.5,0.427,0.305,0.834
108,Kyle Robinson,regular,2021-22,HtmlERS,68,17.3,3.6,2.7,2.0,0.5,,0.433,0.323,0.653
109,Colin Porter,regular,2021-22,SkyBirds,31,22.3,8.4,7.1,2.4,1.6,0.8,0.479,0.315,0.796
110,Brian Robinson,regular,2021-22,SkyBirds,82,16.7,8.3,4.3,4.4,1.4,0.6,0.403,0.329,
111,Jeffrey Mcgee,elite_defender,2021-22,KeyBoardWarriors,65,21.1,12.9,8.4,2.7,2.3,2.4,0.371,0.291,0.747
112,Fernando Chapman,regular,2021-22,KeyBoardWarriors,34,25.9,7.8,3.1,1.3,0.7,0.4,0.356,0.277,0.646
113,John Chaney,regular,2021-22,SparkiFY,20,23.0,15.2,5.1,2.3,1.8,0.9,0.496,0.336,0.755
114,Vicki Bradshaw,regular,2021-22,VBADragons,63,35.1,2.9,3.7,0.8,0.5,0.5,0.435,0.276,0.675
115,Rachel Spencer,regular,2021-22,LutammS,37,23.0,4.5,3.4,1.9,0.8,0.1,0.44,0.286,0.606
116,Sarah Bowman,elite_scorer,2021-22,HtmlERS,51,25.0,31.5,,4.3,1.0,0.9,0.461,0.443,0.855
117,Erik Oconnor,regular,2021-22,SparkiFY,62,23.9,11.6,5.4,2.2,1.0,0.3,,0.339,0.771
118,Melinda Smith,regular,2021-22,LutammS,24,13.8,3.7,2.3,1.8,0.5,0.1,0.353,0.317,0.616
119,James Mueller,elite_playmaker,2021-22,HtmlERS,45,33.2,17.0,6.6,8.7,1.6,0.7,0.473,0.392,0.872
120,Kayla Castro,regular,2021-22,UnitedWeCode,45,28.1,6.5,3.6,1.5,0.6,0.5,0.443,0.308,0.664
121,David Baker,regular,2021-22,UnitedWeCode,39,16.2,17.9,3.1,3.4,1.3,0.8,0.493,0.331,0.829
122,Joe Hooper,regular,2021-22,HtmlERS,76,13.6,8.2,3.6,1.3,0.6,0.8,0.45,0.343,0.732
123,Jeremiah Wood,regular,2021-22,KeyBoardWarriors,58,32.3,5.1,4.5,1.5,1.1,0.3,0.457,0.326,0.696
124,Hannah Alvarado,regular,2021-22,HtmlERS,44,30.9,17.0,6.3,2.3,0.6,0.7,0.5,0.322,0.803
125,Anna Curtis,elite_scorer,2021-22,VBADragons,64,12.8,23.0,3.6,4.9,0.3,0.8,0.553,0.416,0.924
126,Michelle Sloan,regular,2021-22,UnitedWeCode,61,22.0,11.9,5.2,4.3,1.6,0.7,0.428,0.303,0.827
127,Daniel Johnson,regular,2021-22,SkyBirds,22,20.5,8.0,2.9,1.4,0.5,0.5,0.417,0.281,0.751
128,Robin Kent,regular,2021-22,VBADragons,81,32.3,,6.9,4.7,0.6,1.0,0.422,0.31,0.736
129,Micheal Ross,regular,2021-22,SparkiFY,45,31.0,4.6,1.5,1.2,0.8,0.1,0.428,0.278,0.742
130,Gail Fisher,regular,2021-22,SparkiFY,37,26.4,16.7,5.3,4.3,1.2,0.6,0.423,0.319,0.751
131,Daniel Wright,elite_scorer,2021-22,BIsupremE,36,27.2,33.9,1.6,4.4,0.8,0.6,0.543,0.446,0.812
132,Kevin Knight,regular,2021-22,VBADragons,28,21.6,,4.8,2.7,1.0,0.6,0.394,0.338,0.679
133,George Chandler,regular,2021-22,SparkiFY,49,23.4,4.0,1.4,0.7,0.3,0.2,0.411,0.304,0.619
134,Tara Cruz,regular,2021-22,KeyBoardWarriors,52,19.3,17.5,7.7,4.0,0.8,0.6,0.519,0.305,0.799
135,Ashley Fields,regular,2021-22,HtmlERS,48,23.1,14.5,4.9,3.7,1.1,0.8,0.43,0.324,0.84
136,Lauren Soto,regular,2021-22,UnitedWeCode,80,35.8,13.3,4.9,4.3,1.0,0.7,0.444,,0.747
137,Zachary Le,regular,2021-22,BIsupremE,57,35.5,12.7,5.3,4.4,,0.8,0.427,0.374,0.818
138,Andrew Case,regular,2021-22,HtmlERS,57,29.6,4.4,3.1,1.3,0.3,0.3,0.39,0.311,0.69
139,Rachel Benson,regular,2021-22,LutammS,67,15.5,9.3,3.6,2.5,1.1,0.7,0.438,0.35,0.745
140,James Garrett,regular,2021-22,KeyBoardWarriors,45,37.9,11.6,5.0,2.9,0.4,0.4,0.428,0.314,0.659
141,Anthony Sanders,regular,2021-22,BIsupremE,32,24.8,6.6,2.3,1.6,0.6,0.3,0.411,0.294,0.737
142,Jason Hoffman,regular,2021-22,UnitedWeCode,71,35.9,11.2,4.1,,0.3,0.4,0.405,0.335,0.72
143,John Davis,regular,2021-22,SparkiFY,52,17.3,8.9,3.5,1.2,0.7,0.8,0.39,,0.794
144,Laura King,regular,2021-22,SparkiFY,71,12.8,16.9,4.5,4.1,0.5,0.3,0.401,0.348,0.831
145,Anita Smith,regular,2021-22,VBADragons,43,37.2,9.2,5.0,3.9,0.5,0.8,0.441,0.321,0.786
146,Anna Mccormick,regular,2021-22,HtmlERS,69,35.6,15.9,6.0,3.1,0.5,0.4,0.403,0.337,
147,Kristen Murphy,elite_scorer,2021-22,SparkiFY,61,31.1,20.6,5.9,2.8,1.2,0.6,0.631,0.358,0.905
148,David Lynch,regular,2021-22,SparkiFY,53,30.7,10.4,4.9,1.2,1.1,0.3,,0.309,0.739
149,Kristopher Mitchell,regular,2021-22,HtmlERS,50,26.6,14.7,7.8,4.3,1.1,0.5,0.482,,0.798
150,Jason Long,regular,2021-22,VBADragons,47,31.4,15.3,4.3,3.4,1.1,0.8,0.449,0.349,0.748
151,Evelyn Morales,regular,2021-22,HtmlERS,51,21.9,2.7,1.4,1.0,0.4,0.3,,0.322,0.688
152,Deborah Luna,regular,2021-22,BIsupremE,24,28.1,10.6,7.7,4.7,1.1,0.4,0.467,0.368,0.831
153,Lisa Duncan,regular,2021-22,LutammS,60,35.4,2.6,1.9,0.7,0.6,0.5,0.428,0.274,0.672
154,Veronica Shaw,regular,2021-22,VBADragons,72,27.2,10.2,2.5,2.3,0.3,0.6,0.469,0.304,0.68
155,Amanda Barrett,regular,2021-22,HtmlERS,39,15.4,5.6,2.8,2.9,0.4,0.6,0.436,0.348,0.786
156,Teresa Miles,regular,2021-22,SkyBirds,79,34.5,2.1,3.1,1.8,0.3,0.4,0.423,0.318,0.641
157,Sabrina Moore,regular,2021-22,BIsupremE,28,37.4,11.0,4.7,1.5,0.4,0.6,0.384,0.35,0.711
158,Robert Warner,elite_scorer,2021-22,LutammS,31,34.8,31.7,3.5,4.5,,0.0,0.459,0.414,0.902
159,Jessica Greer,regular,2021-22,LutammS,34,16.2,9.4,,4.1,,0.6,0.418,0.341,0.73
160,Joseph Edwards,regular,2021-22,UnitedWeCode,56,19.4,8.0,4.8,2.8,0.9,0.4,0.383,0.349,0.656
161,Robert Long,regular,2021-22,SkyBirds,25,19.1,15.7,6.3,3.0,1.7,0.7,0.445,0.32,0.793
162,Christopher Price,regular,2021-22,SkyBirds,42,33.9,12.0,7.5,2.9,0.7,,0.452,0.346,0.807
163,Dawn Stevenson,regular,2021-22,VBADragons,38,26.0,8.2,7.8,4.1,0.6,1.0,0.46,0.363,0.72
164,Jerry Oliver,regular,2021-22,UnitedWeCode,65,24.3,9.4,5.0,3.9,1.1,1.0,0.508,0.35,0.784
165,Karen Moore,regular,2021-22,LutammS,27,34.2,9.2,3.0,1.3,0.5,0.4,0.392,0.289,0.751
166,Alexis Moore,regular,2021-22,LutammS,69,33.2,,3.4,1.4,0.7,0.6,0.415,,0.743
167,Erika Gentry,regular,2021-22,KeyBoardWarriors,54,31.6,2.5,2.8,0.6,0.5,0.3,0.425,0.27,0.634
168,Paul Collins,regular,2021-22,KeyBoardWarriors,82,25.4,13.1,5.7,4.7,1.0,0.5,0.411,0.364,
169,Courtney Stewart,regular,2021-22,VBADragons,43,29.0,13.7,3.7,2.1,1.5,1.1,0.436,0.357,0.82
170,Benjamin Sanchez,elite_playmaker,2021-22,KeyBoardWarriors,73,24.8,19.1,6.9,9.8,1.4,0.4,0.474,0.419,0.827
171,Caroline Ellis,elite_scorer,2021-22,HtmlERS,53,20.2,25.1,5.2,3.5,1.8,0.4,0.496,0.412,0.911
172,Michael Myers,regular,2021-22,SparkiFY,59,14.4,7.2,2.5,1.1,1.2,0.6,0.467,0.358,0.681
173,Derrick Saunders,regular,2021-22,KeyBoardWarriors,78,20.6,7.2,3.8,1.3,1.0,0.4,0.432,,0.728
174,Nathaniel Vaughn,elite_playmaker,2021-22,BIsupremE,50,28.3,20.7,5.2,10.4,,0.6,0.493,,0.826
175,Ashley Mccullough,regular,2021-22,SkyBirds,68,14.6,8.3,4.1,2.4,1.4,,0.475,0.377,0.765
176,Laura Anderson,regular,2021-22,BIsupremE,48,35.2,11.9,3.1,1.3,0.8,0.6,0.479,0.332,0.775
177,Shannon Smith,regular,2021-22,VBADragons,56,16.0,6.0,3.1,0.9,0.2,0.5,0.367,0.25,
178,Kari Hall,regular,2021-22,LutammS,71,26.2,10.3,3.6,2.8,0.9,0.5,0.463,0.337,0.725
179,Tiffany Perez,regular,2021-22,KeyBoardWarriors,76,31.1,10.4,7.2,2.6,0.5,1.0,,0.353,
180,William Vasquez,regular,2021-22,BIsupremE,54,28.5,14.9,3.8,3.6,1.1,0.6,0.495,0.354,0.742
181,Margaret Larson,elite_defender,2021-22,UnitedWeCode,20,20.7,12.8,11.8,1.4,2.0,2.9,,0.262,0.71
182,Nicole Flores,regular,2021-22,BIsupremE,75,19.1,3.0,3.4,1.6,0.2,0.2,0.412,0.282,0.7
183,Connor Lopez,elite_scorer,2021-22,HtmlERS,20,19.3,24.5,5.5,4.5,1.6,0.1,0.476,0.364,0.917
184,Brandon Zimmerman,regular,2021-22,UnitedWeCode,65,17.4,5.0,,1.2,0.7,0.3,0.423,0.293,0.765
185,Gina Fischer,regular,2021-22,HtmlERS,21,32.5,5.8,3.3,1.1,0.5,0.7,0.462,0.301,0.673
186,Kimberly Martinez,elite_defender,2021-22,HtmlERS,55,21.8,13.4,11.6,1.8,3.0,1.6,0.446,0.307,
187,Caleb Hopkins,elite_defender,2021-22,HtmlERS,53,33.1,8.9,11.1,2.4,2.6,1.4,0.385,0.305,0.754
188,Aaron Rogers,regular,2021-22,BIsupremE,54,21.7,2.6,1.1,1.0,0.5,0.4,0.362,0.259,0.743
189,Briana Delgado,regular,2021-22,BIsupremE,36,37.3,11.1,7.0,3.8,,1.1,0.406,0.316,0.775
190,Christina Avery,regular,2021-22,KeyBoardWarriors,64,20.1,14.3,3.7,2.1,0.6,0.9,0.406,0.312,0.786
191,Theresa Collins,regular,2021-22,LutammS,68,28.2,6.2,4.7,2.2,,0.6,0.446,0.33,0.755
192,Leslie Smith,regular,2021-22,LutammS,35,29.7,8.5,6.6,3.2,1.3,0.9,0.453,0.348,0.804
193,David Kim,elite_playmaker,2021-22,SparkiFY,28,14.5,24.3,3.9,9.9,1.3,0.5,0.518,0.384,0.84
194,Darlene Young,regular,2021-22,LutammS,24,16.5,6.3,2.7,,1.1,0.6,0.416,0.342,0.685
195,Cory Cohen,regular,2021-22,KeyBoardWarriors,48,36.4,5.6,1.8,,0.4,,0.398,0.317,0.714
196,Emily Mason,regular,2021-22,KeyBoardWarriors,64,19.4,6.6,4.1,2.7,0.6,0.6,0.418,0.328,0.712
197,Donald Gonzalez,regular,2021-22,BIsupremE,53,21.0,,1.7,0.9,0.8,0.1,0.427,0.303,0.709
198,Joseph Farrell,elite_defender,2021-22,LutammS,50,26.8,12.0,7.7,2.2,2.1,1.1,,0.326,0.704
199,Sara Williams,regular,2021-22,SparkiFY,66,18.0,11.0,,2.0,1.2,0.7,0.403,0.309,0.815
200,Sharon Durham,regular,2021-22,VBADragons,62,20.9,10.2,4.6,4.5,1.1,0.9,,0.346,0.776
201,Laura Hall,regular,2021-22,SkyBirds,64,19.4,15.1,5.4,2.9,1.4,1.1,0.452,0.368,0.774
202,Tammy Stokes,regular,2021-22,SparkiFY,24,29.5,16.8,6.3,3.0,1.1,1.1,0.462,0.356,0.783
203,Donald Johnson,regular,2021-22,VBADragons,31,32.5,10.3,5.5,2.9,0.9,0.9,,0.38,0.829
204,Nicholas Riley,regular,2021-22,SkyBirds,33,13.0,10.7,4.7,1.6,1.0,0.2,0.412,0.343,0.65
205,Angel Blevins,elite_scorer,2021-22,SkyBirds,77,19.1,30.8,5.8,4.1,1.4,0.5,0.642,,0.827
206,Emily Black,regular,2021-22,VBADragons,50,35.5,9.1,3.1,2.6,0.4,0.7,0.462,0.333,0.688
207,Travis Garcia,regular,2021-22,KeyBoardWarriors,38,16.9,4.6,,1.5,0.7,0.3,0.45,0.313,0.651
208,Julie Figueroa,regular,2021-22,SkyBirds,46,21.2,3.6,2.3,0.7,0.4,0.5,0.392,0.264,0.694
209,Andrew Roman,regular,2021-22,UnitedWeCode,76,18.6,14.6,7.0,4.6,1.7,0.4,0.452,0.353,0.709
210,Michael Fitzpatrick,regular,2021-22,SparkiFY,66,37.3,9.5,7.9,3.8,0.8,0.9,0.498,0.318,0.725
211,Matthew Lewis,regular,2021-22,UnitedWeCode,51,33.1,8.8,6.1,4.0,1.6,0.6,,0.346,0.724
212,James Rivera,regular,2021-22,KeyBoardWarriors,35,13.3,11.4,6.4,3.4,1.3,0.9,0.492,0.361,0.828
213,Chad Martin,regular,2021-22,LutammS,62,24.3,17.1,3.6,4.6,1.6,0.5,0.42,0.323,0.734
214,Thomas Arnold,regular,2021-22,UnitedWeCode,57,14.6,13.1,6.5,4.6,1.0,1.1,0.445,0.351,0.799
215,Angela Anderson,regular,2021-22,SparkiFY,40,32.5,15.8,5.0,3.5,1.2,0.5,0.48,0.341,0.782
216,Angel Thomas,regular,2021-22,UnitedWeCode,65,24.1,10.5,4.2,2.5,0.6,,0.455,0.33,0.657
217,Rachel Taylor,regular,2021-22,SparkiFY,30,24.0,4.4,1.5,1.9,0.2,0.5,0.389,0.276,0.733
218,Gabriela Peters,regular,2021-22,VBADragons,27,33.3,5.4,,1.2,,0.1,0.394,0.299,0.719
219,Carol Giles,regular,2021-22,UnitedWeCode,73,36.1,15.2,,3.2,1.2,1.2,0.433,0.339,0.728
220,Jonathan Park,regular,2021-22,KeyBoardWarriors,32,19.9,8.0,1.9,1.0,0.4,0.4,0.388,0.274,0.743
221,Zachary Richardson,elite_playmaker,2021-22,KeyBoardWarriors,71,20.0,15.7,3.6,,,0.2,0.513,0.387,0.86
222,Richard Harris,regular,2021-22,LutammS,26,22.8,6.0,2.6,2.8,0.8,0.5,0.391,0.347,
223,Craig Morse,regular,2021-22,HtmlERS,36,17.1,9.6,2.0,1.7,0.7,,0.414,0.293,0.705
224,Danielle Jackson,regular,2021-22,SkyBirds,75,16.5,17.9,6.0,4.3,1.0,0.6,0.517,0.315,0.757
225,Linda Lopez,regular,2021-22,SparkiFY,29,29.7,8.6,7.0,2.2,1.6,0.4,0.465,0.353,0.773
226,Eileen Willis,regular,2021-22,SparkiFY,59,28.8,16.7,5.1,2.2,0.5,0.6,0.501,0.369,0.706
227,Laura Gutierrez,regular,2021-22,KeyBoardWarriors,61,21.1,5.2,3.9,1.8,1.0,0.8,0.466,0.292,0.749
228,Stephanie Ball,regular,2021-22,LutammS,80,15.2,10.9,3.5,2.5,0.4,0.5,0.416,0.282,0.665
229,Shane Martinez,regular,2021-22,LutammS,81,31.1,14.6,3.2,3.2,0.7,0.5,0.487,0.347,0.708
230,Jonathan Anderson,regular,2021-22,VBADragons,27,15.0,6.9,4.5,,0.8,0.2,0.414,0.33,0.654
231,Adriana Shaffer,regular,2021-22,BIsupremE,27,35.1,11.9,5.1,3.0,1.6,0.4,0.43,0.356,0.814
232,Judy Walsh,regular,2021-22,BIsupremE,61,32.5,16.3,6.6,4.4,1.3,1.2,0.502,0.374,0.747
233,Ronald Ramirez,regular,2021-22,UnitedWeCode,74,26.0,4.4,1.7,1.3,,0.4,0.402,0.31,0.634
234,Linda Lambert,regular,2021-22,SparkiFY,36,30.5,2.6,2.0,,0.6,0.3,0.382,0.283,0.675
235,Elizabeth Grant,regular,2021-22,SkyBirds,22,15.2,12.1,5.0,3.4,1.1,0.6,0.52,0.346,0.756
236,Krystal Chapman,regular,2021-22,UnitedWeCode,75,29.1,5.2,3.3,1.4,0.6,0.5,0.425,0.281,0.744
237,Jose Brooks,regular,2021-22,VBADragons,23,34.2,7.8,3.7,0.8,0.7,,0.418,,0.737
238,Kyle Carter,regular,2021-22,BIsupremE,52,35.8,7.7,1.6,1.9,0.6,0.4,0.395,0.27,0.636
239,Rachel Dawson,regular,2021-22,UnitedWeCode,32,21.0,10.5,3.5,,0.8,0.6,0.469,0.313,0.74
240,Christina Hayes,regular,2021-22,KeyBoardWarriors,51,35.7,8.4,3.2,1.9,0.7,,0.445,0.306,0.744
241,Todd Garcia,elite_scorer,2021-22,VBADragons,34,37.5,34.2,7.3,4.0,0.8,0.5,0.636,0.393,0.821
242,Thomas Matthews,regular,2021-22,KeyBoardWarriors,50,14.9,10.6,7.5,2.4,1.2,0.5,0.432,0.365,0.841
243,Michael Hunter,regular,2021-22,LutammS,78,36.5,4.4,1.3,0.8,0.4,0.5,0.408,0.273,
244,Yvette Durham,regular,2021-22,BIsupremE,31,26.9,12.5,6.6,2.9,1.5,0.9,0.515,0.349,0.806
245,Chase Shah,regular,2021-22,UnitedWeCode,21,28.1,7.5,2.7,2.6,0.6,0.3,0.393,0.331,0.759
246,Laura Burnett,regular,2021-22,LutammS,72,12.5,7.8,3.5,1.4,0.8,0.6,0.389,0.313,0.714
247,Linda Clark,regular,2021-22,SparkiFY,75,23.6,11.1,6.0,3.5,1.4,,0.519,0.353,0.767
248,David May,regular,2021-22,UnitedWeCode,29,26.1,11.9,3.8,2.6,0.8,0.9,0.435,0.338,0.753
249,Maria Garcia,regular,2021-22,UnitedWeCode,59,36.2,10.7,3.5,3.6,0.5,0.9,0.503,0.365,0.845
250,Alexis Arroyo,regular,2021-22,HtmlERS,55,22.1,15.3,,2.4,0.9,1.1,,0.35,0.787
251,Renee Green,regular,2021-22,VBADragons,55,31.4,9.9,5.5,3.9,0.7,0.3,0.485,0.332,0.837
252,Maria Evans,regular,2021-22,VBADragons,53,31.5,6.2,3.2,1.0,0.5,0.4,0.376,0.263,0.705
253,Mckenzie Smith,regular,2021-22,LutammS,49,12.1,11.0,,2.9,0.4,0.4,0.41,0.34,0.714
254,Charlene Walker,elite_playmaker,2021-22,VBADragons,51,18.8,17.4,3.5,11.9,1.5,0.2,0.427,0.394,
255,Cynthia Johnson,regular,2021-22,VBADragons,30,33.5,12.3,3.0,2.2,1.5,0.4,0.5,0.318,0.736
256,Deborah Garcia,regular,2021-22,BIsupremE,26,18.3,14.9,3.9,4.0,1.2,1.1,0.435,0.312,0.74
257,Scott Jones,regular,2021-22,KeyBoardWarriors,37,34.1,17.3,5.9,2.8,1.6,0.4,0.515,0.337,0.84
258,Patrick Moore,regular,2021-22,SparkiFY,61,35.1,17.1,7.4,4.6,1.2,0.6,0.405,0.362,0.775
259,Mark Harrison,regular,2021-22,KeyBoardWarriors,40,14.9,11.6,3.2,1.5,0.4,0.7,,0.314,0.761
260,Donna Schultz,regular,2021-22,HtmlERS,78,38.0,10.6,7.9,4.0,1.1,0.5,0.471,0.333,0.707
261,Alexandra Farrell,regular,2021-22,SkyBirds,54,13.9,5.5,4.1,1.5,0.5,0.7,0.456,0.334,0.779
262,Robert Thomas,regular,2021-22,KeyBoardWarriors,33,16.2,6.5,3.7,2.2,0.9,0.2,0.422,0.358,0.703
263,Gina Howard,regular,2021-22,VBADragons,70,37.8,12.4,6.5,3.6,1.0,0.9,0.423,0.367,0.767
264,Sarah Price,regular,2021-22,BIsupremE,35,32.4,10.7,3.6,,0.8,0.6,0.425,0.358,0.814
265,Alexander Cooper,regular,2021-22,BIsupremE,36,25.4,2.8,2.7,1.8,0.4,0.3,0.401,0.322,0.676
266,Susan Woods,regular,2021-22,HtmlERS,70,12.6,9.8,6.2,4.2,0.7,0.5,0.475,0.359,0.711
267,Mackenzie Richardson,regular,2021-22,LutammS,76,30.3,13.0,6.4,3.9,0.8,0.7,0.467,0.306,0.739
268,Charlene Jones,regular,2021-22,KeyBoardWarriors,31,34.8,17.7,6.3,2.8,1.0,1.0,0.414,0.32,0.85
269,James Garcia,regular,2021-22,UnitedWeCode,75,22.0,12.7,5.1,4.3,,0.5,0.416,0.327,0.724
270,Richard Morris,elite_scorer,2021-22,VBADragons,26,25.4,20.5,4.4,4.8,0.5,0.9,0.502,0.423,0.937
271,Angela Banks,regular,2021-22,VBADragons,59,12.7,5.5,4.2,1.1,0.6,0.3,0.443,0.31,0.69
272,John Adams,regular,2021-22,SkyBirds,28,18.5,17.4,7.0,4.6,0.5,0.4,0.41,0.3,0.837
273,Angel Martinez,regular,2021-22,VBADragons,72,29.1,14.9,5.2,4.6,0.8,0.6,0.515,0.333,0.746
274,Patrick Nolan,regular,2021-22,SkyBirds,68,30.2,17.1,4.4,,1.2,0.7,0.443,0.313,0.734
275,Jacob Russell,regular,2021-22,UnitedWeCode,82,37.2,9.4,2.2,2.4,1.1,0.3,0.445,0.333,0.784
276,Alexander Chapman,regular,2021-22,HtmlERS,66,27.1,5.5,2.7,,0.6,,0.384,0.293,0.791
277,Robert Rivera,elite_playmaker,2021-22,KeyBoardWarriors,58,28.8,23.3,3.5,8.4,1.7,0.7,0.431,0.415,0.879
278,Peter Nelson,elite_defender,2021-22,SkyBirds,74,14.7,12.4,5.4,3.7,,1.5,0.489,0.351,0.793
279,Ricky Lopez,regular,2021-22,LutammS,22,19.4,5.4,1.1,1.6,0.8,0.3,0.447,0.293,0.705
280,Jennifer Fitzpatrick,regular,2021-22,SkyBirds,64,33.5,7.2,3.8,2.4,0.7,0.7,0.472,0.333,0.746
281,Rebecca Richardson,regular,2021-22,BIsupremE,75,28.4,8.3,2.7,2.6,0.5,0.6,0.463,0.333,0.747
282,Alexander Mack,regular,2021-22,KeyBoardWarriors,30,21.5,11.3,4.2,2.4,1.7,1.0,0.403,0.319,0.739
283,Steven Gardner,regular,2021-22,VBADragons,58,32.9,8.5,,1.6,1.2,0.3,0.445,0.335,0.672
284,Diana Cain,elite_playmaker,2021-22,LutammS,32,14.1,23.9,6.1,11.8,2.0,0.1,0.5,0.409,0.82
285,April Hamilton,elite_scorer,2021-22,KeyBoardWarriors,66,35.4,22.7,3.0,4.7,1.9,1.0,0.601,0.398,0.947
286,David Williams,regular,2021-22,VBADragons,78,37.5,12.4,3.2,3.5,1.0,0.3,0.4,0.324,0.831
287,Gabriel Moore,regular,2021-22,VBADragons,50,37.0,9.2,2.8,1.6,1.1,0.6,0.425,0.309,0.668
288,Shelley Knight,elite_scorer,2021-22,VBADragons,44,37.6,22.0,4.2,4.8,1.8,0.5,0.553,0.385,0.848
289,Anthony Flores,regular,2021-22,LutammS,73,36.0,2.1,1.5,0.8,0.5,0.1,0.383,0.257,0.663
290,Robert Davenport,regular,2021-22,HtmlERS,32,20.7,11.4,5.9,2.9,1.6,0.7,0.442,0.37,0.76
291,Robert Payne,regular,2021-22,SkyBirds,33,28.3,10.7,2.5,1.3,1.0,0.4,0.388,0.338,0.735
292,Joseph Morris,regular,2021-22,SkyBirds,35,25.9,6.5,3.9,1.2,0.5,0.6,0.425,0.35,0.697
293,Christopher Logan,regular,2021-22,SparkiFY,53,17.3,3.3,2.5,0.8,0.6,0.3,0.387,0.26,0.629
294,Tracy Simon,elite_playmaker,2021-22,BIsupremE,25,22.1,21.3,6.0,8.5,1.4,0.1,0.48,0.375,0.812
295,Ashley Davis,regular,2021-22,BIsupremE,78,20.7,10.5,2.3,1.4,1.0,0.6,0.479,0.29,0.678
296,Joseph Flores,regular,2021-22,HtmlERS,39,19.3,13.9,,4.5,1.2,1.2,,0.33,0.752
297,Krista Reed,regular,2021-22,KeyBoardWarriors,76,13.9,13.1,4.7,4.1,1.1,0.5,0.5,0.349,0.812
298,Tammy Hogan,elite_playmaker,2021-22,LutammS,23,13.4,15.3,6.5,9.8,1.7,0.1,0.417,0.397,0.801
299,Hannah Schmidt,regular,2021-22,KeyBoardWarriors,32,19.4,11.4,4.2,1.7,0.3,0.5,0.429,0.321,0.709
300,Heather Morgan,regular,2021-22,VBADragons,23,30.1,12.6,7.1,4.6,0.8,0.9,0.431,0.351,0.831
301,Curtis Garrison,regular,2021-22,HtmlERS,54,12.3,14.4,7.8,2.6,0.6,1.2,0.439,0.315,0.782
302,Stephen Mullen,regular,2021-22,VBADragons,51,12.8,6.0,4.3,1.3,1.1,0.8,,0.35,0.693
303,Jessica Andrews,regular,2021-22,SparkiFY,20,15.7,8.0,1.5,0.9,0.7,0.4,0.394,0.293,0.722
304,Ronald Parks,regular,2021-22,BIsupremE,22,35.6,9.4,3.5,4.5,1.7,1.0,0.44,0.36,0.786
305,John Gomez,elite_scorer,2021-22,VBADragons,40,32.1,,3.3,3.3,0.7,0.4,0.548,0.389,0.931
306,Luis Cardenas,regular,2021-22,SparkiFY,53,22.5,,3.3,4.9,1.6,0.7,0.425,0.316,0.724
307,Angel Gomez,regular,2021-22,VBADragons,33,23.5,6.7,2.7,0.7,0.3,0.2,0.369,0.316,0.712
308,Felicia Kim,regular,2021-22,SkyBirds,22,26.0,6.4,3.8,0.8,0.3,0.2,0.407,0.274,0.732
309,Kathleen Donaldson,regular,2021-22,SparkiFY,40,32.9,13.0,5.2,2.7,1.7,0.8,0.463,0.373,0.726
310,Elizabeth Wade,regular,2021-22,UnitedWeCode,74,33.8,10.9,4.8,,0.8,1.1,0.484,0.366,0.797
311,Douglas Richards,regular,2021-22,SkyBirds,35,22.2,,7.2,,0.7,0.5,0.517,0.315,0.815
312,Courtney Lee,regular,2021-22,UnitedWeCode,79,32.1,7.2,4.2,2.6,0.4,0.4,0.445,0.34,0.705
313,Anthony Gregory,regular,2021-22,KeyBoardWarriors,72,14.8,9.5,2.9,2.1,0.5,0.4,0.396,0.307,0.739
314,Victoria Lucas,regular,2021-22,LutammS,47,19.6,7.9,,1.4,0.4,0.3,0.416,0.342,0.706
315,James Harrell,elite_defender,2021-22,VBADragons,79,36.6,9.3,11.6,2.8,1.6,1.6,0.465,0.312,0.78
316,Lonnie Peterson,regular,2021-22,SkyBirds,39,22.6,11.7,,1.1,0.9,0.8,0.43,0.28,
317,Lisa Bauer,regular,2021-22,SparkiFY,78,24.9,15.6,7.6,4.6,1.4,1.1,0.468,0.376,0.737
318,Sarah Dyer,regular,2021-22,BIsupremE,33,13.0,2.9,1.6,,0.3,0.2,0.365,0.28,0.627
319,Aaron Perez,regular,2021-22,VBADragons,55,27.0,5.7,2.6,1.4,0.6,0.5,0.416,0.334,0.772
320,Brandi Hall,regular,2021-22,BIsupremE,45,37.6,7.8,2.9,1.7,0.5,0.2,0.406,0.264,0.695
321,Melissa Doyle,elite_playmaker,2021-22,HtmlERS,37,32.3,20.7,3.2,10.4,2.4,1.0,0.505,0.359,0.858
322,Katelyn Raymond,regular,2021-22,KeyBoardWarriors,41,18.0,11.8,5.3,4.5,1.6,0.9,0.517,0.324,0.85
